data folder: data/ready/nerc/conll2012/
embeddings: glove, 6B.100d
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 0
use crf layer: 0

1.train    L 0.228     acc [B 63.79 E 63.31 O 98.55 T 93.72]   B [P 84.13 R 83.80 F1 83.97]   E [P 69.68 R 76.65 F1 73.00]   EC [P 55.25 R 60.77 F1 57.88]
27. Although_O Disney_B-ORG Corporation_E-ORG chose_O Hong_B-GPE Kong_E-GPE as_O the_O venue_O for_O the_O Chinese_S-NORP Disney_E-ORG|S-FAC park_O ,_O what_O they_O are_O actually_O most_O excited_O about_O is_O the_O mainland_O China_S-GPE tourist_O market_O ._O
28. Since_O the_O implementation_O of_O the_B-ORG|B-LAW Individual_I-ORG|I-LAW Visit_I-ORG|I-LAW Scheme_E-ORG|E-LAW between_O Hong_B-GPE Kong_E-GPE and_O the_O mainland_O ,_O more_O and_O more_O mainland_O tourists_O are_O coming_O to_O visit_O Hong_B-GPE Kong_E-GPE ._O
29. From_O the_O beginning_O up_O till_O now_O ,_O more_B-CARDINAL than_I-CARDINAL seven_I-CARDINAL million_E-CARDINAL individual_O tourists_O ,_O have_O come_O to_O Hong_B-GPE Kong_E-GPE ._O
30. Well_O ,_O we_O now_O ,_O er_O ,_O believe_O more_O will_O be_O coming_O ._O
31. At_O this_O point_O ,_O it_O has_O been_O about_B-DATE two_I-DATE years_E-DATE ._O
32. Also_O ,_O the_O current_O number_O of_O 34_S-CARDINAL cities_O will_O be_O increased_O ._O
33. Hong_B-GPE Kong_E-GPE was_O developed_O from_O a_O fishing_O harbor_O one_B-DATE hundred_I-DATE years_I-DATE ago_E-DATE to_O become_O today_S-DATE 's_O international_O metropolis_O ._O
34. Here_O ,_O eastern_O and_O western_O cultures_O have_O gathered_O ,_O and_O the_O new_O and_O the_O old_O coexist_O ._O
35. When_O in_O Hong_B-GPE Kong_E-GPE ,_O you_O can_O wander_O among_O skyscrapers_O ,_O heartily_O enjoy_O shopping_O sprees_O in_O well_O -_O known_O stores_O and_O malls_O for_O goods_O from_O various_O countries_O ,_O and_O taste_O delicious_O snacks_O from_O all_O over_O the_O world_O at_O tea_O shops_O or_O at_O street_O stands_O in_O Mong_B-GPE|B-LOC Kok_E-GPE|E-LOC ._O
36. You_O can_O go_O to_O burn_O incense_O and_O make_O a_O vow_O at_O the_B-LOC Repulse_I-LOC Bay_E-LOC ,_O where_O all_O deities_O gather_O ._O
37. You_O can_O enjoy_O the_O most_O charming_O sun_O -_O filled_O sandy_O beaches_O in_O Hong_B-GPE Kong_E-GPE ._O
38. You_O can_O ascend_O Victoria_B-PERSON|B-LOC Peak_E-PERSON|E-LOC to_O get_O a_O panoramic_O view_O of_O Victoria_B-ORG|B-LOC Harbor_I-ORG|I-LOC 's_E-ORG|E-LOC beautiful_O scenery_O ._O
39. Or_O hop_O onto_O a_O trolley_O with_O over_O|B-DATE a_O|I-DATE century_E-DATE of_O history_O ,_O and_O feel_O the_O city_O 's_O blend_O of_O the_O old_O and_O the_O modern_O in_O slow_O motion_O ._O
40. After_O dark_O ,_O cruise_O Victoria_B-PERSON|B-LOC Harbor_E-PERSON|E-LOC at_O night_S-TIME|O to_O enjoy_O the_O enchanting_O evening_O view_O ._O
41. Every_O corner_O of_O Hong_B-GPE Kong_E-GPE is_O filled_O with_O fun_O ._O
42. Meanwhile_O ,_O as_O various_O new_O items_O are_O constantly_O being_O added_O ,_O what_O other_O kinds_O of_O pleasant_O surprises_O will_O the_O Hong_B-GPE Kong_E-GPE tourism_O industry_O bring_O us_O ?_O
43. Over_O the_B-DATE past_I-DATE 28_I-DATE years_E-DATE ,_O the_B-FAC Ocean_I-FAC Park_E-FAC has_O basically_O been_O a_O must_O -_O see_O destination_O for_O tourists_O coming_O to_O Hong_B-GPE Kong_E-GPE ._O
44. Watch_O spectacular_O performances_O by_O dolphins_O and_O sea_O lions_O at_O the_B-FAC Ocean_I-FAC Theater_E-FAC ,_O and_O experience_O passionate_O screaming_O and_O accelerating_O heart_O -_O beat_O adventures_O on_O amusement_O rides_O ._O
45. Or_O ride_O the_O giant_O Ferris_S-PERSON|O wheel_O to_O get_O a_O bird_O 's_O eye_O view_O from_O high_O above_O of_O the_O magnificent_O panorama_O of_O Hong_B-GPE|B-LOC Kong_I-GPE|I-LOC Island_E-GPE|E-LOC and_O the_B-LOC South_I-LOC China_I-LOC Sea_E-LOC ._O
46. These_O items_O ,_O which_O were_O the_O pride_O of_O the_B-FAC|B-LOC Ocean_I-FAC|I-LOC Park_E-FAC|E-LOC ,_O have_O made_O this_O place_O the_O most_O popular_O tourist_O attraction_O in_O Hong_B-GPE Kong_E-GPE for_O some_O time_O ._O
47. However_O ,_O since_O Disney_S-PERSON|S-ORG entered_O Hong_B-GPE Kong_E-GPE ,_O the_B-LOC|B-ORG Ocean_I-LOC|I-ORG Park_E-FAC|E-ORG ,_O sharing_O the_O same_O city_O as_O Disney_S-PERSON|S-ORG ,_O has_O felt_O the_O pressure_O of_O competition_O ._O
48. To_O improve_O the_O park_O 's_O brand_O ,_O they_O are_O planning_O to_O invest_O 5.5_B-CARDINAL|B-MONEY billion_E-CARDINAL|E-MONEY in_O a_O renovation_O project_O starting_O in_O 2006_S-DATE ._O
49. It_O seems_O that_O for_O the_O future_O ,_O we_O have_O a_O scheme_O ,_O a_O major_O renovation_O plan_O ._O
50. That_O is_O ,_O the_O entire_O park_O will_O be_O divided_O into_O seven_S-CARDINAL|O sections_O for_O renovation_O ._O
51. Ah_O ,_O additional_O ,_O newer_O ,_O ah_O ,_O attractions_O will_O be_O available_O for_O tourists_O ._O
52. It_O seems_O that_O those_O attractions_O like_O the_B-LOC|B-FAC North_I-LOC|I-FAC Pole_E-LOC|E-FAC and_O the_B-ORG|B-FAC Marine_I-ORG|I-FAC Life_I-ORG|I-FAC Center_E-ORG|E-FAC will_O also_O be_O renovated_O after_O several_B-DATE years_E-DATE ._O
53. Are_O they_O going_O to_O be_O different_O from_O what_O they_O are_O now_O ?_O
54. They_O will_O be_O ,_O in_O ten_B-DATE years_E-DATE ._O
55. Ah_O ,_O there_O will_O be_O more_O animals_O ,_O and_O more_O animal_O species_O ,_O different_O from_O what_O there_O is_O now_O ._O
56. It_O looks_O like_O we_O will_O also_O bring_O in_O whales_O ._O
57. Er_O ,_O we_O will_O implement_O this_O plan_O as_O soon_O as_O it_O is_O approved_O by_O the_O government_O ._O
58. Groundbreaking_O is_O expected_O to_O start_O next_B-DATE year_E-DATE ._O
59. Yes_O ._O
60. The_O area_O of_O Hong_B-GPE Kong_E-GPE is_O only_B-QUANTITY|O one_I-QUANTITY|B-QUANTITY thousand_I-QUANTITY -_I-QUANTITY plus_I-QUANTITY square_I-QUANTITY kilometers_E-QUANTITY ._O
61. The_O population_O is_O dense_O ._O
62. Natural_O resources_O are_O relatively_O scarce_O ._O
63. However_O ,_O the_O clever_O Hong_B-GPE Kong_E-GPE people_O will_O utilize_O all_O resources_O they_O have_O created_O for_O developing_O the_O Hong_B-GPE Kong_E-GPE tourism_O industry_O ._O
64. Among_O these_O is_O the_B-ORG|B-FAC Avenue_I-ORG|I-FAC of_I-ORG|I-FAC Stars_E-ORG|E-FAC ._O
65. Entering_O Hollywood_O|S-GPE of_O the_O East_S-LOC ,_O
66. here_O ,_O you_O can_O come_O up_O close_O with_O the_O stars_O in_O your_O mind_O ._O
67. He_O is_O my_O ._O
68. She_O is_O my_O Goddess_S-PERSON|O ,_O ah_O ._O
69. Please_O stay_O with_O us_O on_O New_B-ORG World_I-EVENT|I-ORG Travel_E-EVENT|E-ORG ._O
70. Hong_B-GPE Kong_E-GPE has_O always_O worn_O the_O crown_O of_O Hollywood_S-GPE of_O the_O East_S-LOC ._O
71. Over_O the_B-DATE past_I-DATE 100_I-DATE years_E-DATE of_O film_O history_O ,_O Hong_B-GPE Kong_E-GPE cinema_O has_O nurtured_O many_O internationally_O renowned_O directors_O ,_O actors_O ,_O and_O screenwriters_O ._O
72. They_O have_O shortened_O the_O distance_O between_O Hong_B-GPE Kong_E-GPE and_O the_O world_O ._O
73. Hong_B-GPE Kong_E-GPE movies_O have_O even_O become_O a_O window_O for_O the_O world_O to_O see_O Hong_B-GPE Kong_E-GPE ,_O which_O have_O made_O the_O image_O of_O metropolitan_O Hong_B-GPE Kong_E-GPE more_O prominent_O internationally_O ._O
74. For_O this_O reason_O ,_O in_O 2004_S-DATE ,_O on_O the_B-ORG|B-FAC Waterfront_I-ORG|I-FAC Promenade_E-ORG|E-FAC originally_O constructed_O for_O viewing_O only_O the_O scenery_O of_O Hong_B-GPE|B-LOC Kong_I-GPE|I-LOC Island_E-GPE|E-LOC and_O Victoria_B-PERSON|B-LOC Harbor_E-GPE|E-LOC ,_O the_B-ORG Hong_I-ORG Kong_I-ORG Tourism_I-ORG Board_E-ORG also_O constructed_O the_B-ORG|B-FAC Avenue_I-ORG|I-FAC of_I-ORG|I-FAC Stars_E-ORG|E-FAC ,_O memorializing_O Hong_B-GPE Kong_I-GPE 's_E-GPE 100_B-DATE -_I-DATE year_E-DATE film_O history_O ._O
75. Here_O ,_O tourists_O can_O learn_O about_O Hong_B-GPE Kong_I-GPE 's_E-GPE film_O history_O ,_O and_O can_O come_O up_O close_O with_O the_O stars_O in_O their_O mind_O ._O
76. Hong_B-GPE Kong_E-GPE is_O a_O busy_O metropolis_O ._O
77. Even_O at_O dusk_O ,_O the_O city_O 's_O pulse_O never_O stops_O beating_O ._O
78. Across_O from_O the_B-ORG|B-FAC Avenue_I-ORG|I-FAC of_I-ORG|I-FAC Stars_E-ORG|E-FAC ,_O a_O special_O performance_O is_O staged_O every_B-DATE|O weekend_E-DATE|O ._O
79. %pw_O As_O our_O Victoria_B-PERSON|B-LOC Harbor_E-PERSON|E-LOC is_O %pw_O very_O famous_O ,_O and_O ,_O er_O ,_O our_O nightscape_O is_O already_O very_O beautiful_O ,_O by_O what_O means_O could_O we_O enhance_O the_O dynamic_O beauty_O of_O our_O nightscape_O ?_O
80. So_O ,_O one_S-CARDINAL|O idea_O was_O to_O transform_O Victoria_B-ORG|B-LOC Harbor_E-ORG|E-LOC into_O a_O performance_O stage_O ._O
81. Er_O ,_O each_O key_O building_O is_O like_O a_O performer_O ._O
82. It_O is_O based_O on_O this_O that_O music_O and_O lights_O are_O arranged_O to_O reflect_O each_O other_O and_O perform_O a_O unique_O ,_O er_O ,_O and_O fascinating_O multi-media_O world_O -_O class_O light_O show_O ._O
83. Let_O me_O now_O introduce_O to_O you_O all_O the_O well_O -_O known_O skyscrapers_O participating_O in_O this_O large_O -_O scale_O light_O and_O music_O show_O ._O
84. The_O|B-FAC PLA_S-ORG|I-FAC Hong_I-ORG|I-FAC Kong_I-ORG|I-FAC Garrison_B-PERSON|I-FAC Plaza_E-PERSON|E-FAC ,_O Bank_B-ORG|B-FAC of_I-ORG|I-FAC China_I-ORG|I-FAC Tower_E-ORG|E-FAC ,_O at_O 8:00_B-TIME|S-TIME every_I-TIME|O Saturday_I-TIME|O night_E-TIME|O ,_O HSBC_S-ORG|B-FAC Main_B-PERSON|I-FAC Building_E-PERSON|E-FAC ._O
85. Their_O performances_O will_O be_O on_O schedule_O ._O
86. Center_O|B-FAC of_O|I-FAC the_B-LOC|I-FAC East_I-FAC Central_E-LOC|I-FAC ._O|E-FAC
87. Ten_S-CARDINAL landmark_O buildings_O located_O on_O Hong_B-GPE|B-LOC Kong_E-GPE|I-LOC Island_E-GPE|E-LOC reveal_O themselves_O one_S-CARDINAL by_O one_S-CARDINAL ,_O participating_O in_O the_O show_O in_O full_O splendor_O ,_O presenting_O a_O world_O -_O class_O light_O extravaganza_O to_O a_O musical_O rhythm_O ._O
88. Whenever_O there_O is_O a_O major_O event_O or_O holiday_O ,_O fireworks_O are_O also_O added_O to_O the_O light_O show_O ._O
89. Some_O ,_O er_O ,_O cities_O have_O consulted_O with_O us_O ._O
90. Uh-huh_O ._O
91. Their_O area_O of_O surprise_O was_O that_O those_O private_O ,_O er_O ,_O buildings_O ,_O that_O is_O ,_O the_O business_O community_O ,_O ah_O ,_O is_O willing_O to_O invest_O in_O our_O overall_O project_O ._O
92. Yes_O ._O
93. The_O answer_O is_O that_O this_O is_O a_O reward_O to_O the_O entire_O society_O ,_O not_O an_O individual_O building_O 's_O reward_O ._O
94. Er_O ,_O of_O course_O ,_O after_O SARS_S-ORG|O ,_O we_O felt_O that_O all_O of_O Hong_B-GPE Kong_E-GPE hopes_O to_O be_O involved_O ,_O so_O that_O the_O Hong_B-GPE Kong_E-GPE tourism_O industry_O will_O recover_O ,_O rebound_O together_O with_O other_O sectors_O ._O
95. Hong_B-GPE|B-FAC Kong_E-GPE|I-FAC Wetland_I-ORG|I-FAC Park_E-PERSON|E-FAC ,_O which_O is_O currently_O under_O construction_O ,_O is_O also_O one_S-CARDINAL|O of_O the_O designated_O new_O projects_O of_O the_O Hong_B-GPE Kong_E-GPE|I-GPE SAR_E-GPE government_O for_O advancing_O the_O Hong_B-GPE Kong_E-GPE tourism_O industry_O ._O
96. This_O is_O a_O park_O intimately_O connected_O with_O nature_O ,_O being_O built_O by_O the_O Hong_B-GPE Kong_E-GPE government_O for_O its_O people_O who_O live_O in_O a_O city_O of_O reinforced_O concrete_O ._O
97. Hong_B-GPE|B-FAC Kong_E-GPE|I-FAC Wetland_B-FAC|I-FAC Park_E-GPE|E-FAC covers_O an_O area_O of_O 61_S-CARDINAL|B-QUANTITY hectares_O|E-QUANTITY ,_O including_O a_O 10,000_B-QUANTITY square_I-QUANTITY meter_E-QUANTITY visitor_O 's_O center_O and_O a_O 60_S-CARDINAL|B-QUANTITY hectare_O|E-QUANTITY outdoor_O wildlife_O habitat_O ._O
98. In_O the_O indoor_O exhibition_O hall_O ,_O tourists_O can_O learn_O about_O types_O of_O wetlands_O in_O various_O parts_O of_O the_O world_O ,_O and_O to_O gain_O knowledge_O about_O wetlands_O ._O
99. Outdoors_O ,_O they_O can_O also_O personally_O experience_O wetland_O ecology_O ._O
100. ,_O er_O ,_O from_O the_O highest_O point_O we_O can_O see_O two_S-CARDINAL different_O ecological_O environments_O ._O

